"ID","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000015968",1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1
"ENSMLUG00000015969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015971",1,2,1,1,4,2,1,0,1,0,1,3,2,0,3,1,1,2
"ENSMLUG00000015972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015974",2,2,0,6,3,1,6,0,3,6,0,8,4,5,9,1,9,4
"ENSMLUG00000015975",4,3,12,0,2,1,2,4,3,0,0,3,5,1,6,2,1,0
"ENSMLUG00000015976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015979",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000015980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015983",2,0,3,0,0,0,2,3,2,0,1,3,2,1,3,0,0,0
"ENSMLUG00000015985",5,1,3,3,4,0,6,2,3,0,1,0,2,4,0,0,2,1
"ENSMLUG00000015988",5,2,3,3,0,2,1,1,1,2,0,1,3,4,5,4,1,2
"ENSMLUG00000015989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015990",1,0,2,1,1,0,0,0,1,0,0,0,1,1,3,1,0,0
"ENSMLUG00000015991",0,2,2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2
"ENSMLUG00000015992",0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1
"ENSMLUG00000015993",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015995",5,3,11,3,5,3,6,4,10,3,8,3,5,4,3,1,4,2
"ENSMLUG00000015996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015997",0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"ENSMLUG00000015998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000015999",1,0,6,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
"ENSMLUG00000016001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016003",2,4,2,4,0,0,0,1,6,0,0,5,3,2,4,2,2,2
"ENSMLUG00000016004",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016007",0,0,3,0,1,1,0,0,3,0,0,2,1,0,3,0,1,0
"ENSMLUG00000016008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000016009",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016012",5,1,1,0,2,0,0,0,2,3,0,4,0,0,1,3,0,0
"ENSMLUG00000016013",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016014",7,1,7,3,4,1,3,1,15,8,1,3,5,4,9,6,0,7
"ENSMLUG00000016015",0,0,2,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0
"ENSMLUG00000016016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016017",1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"ENSMLUG00000016018",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ENSMLUG00000016019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016020",0,0,0,0,0,1,2,0,0,0,2,1,1,0,0,0,1,0
"ENSMLUG00000016021",2,2,7,1,1,1,3,0,1,3,1,0,3,3,1,2,0,2
"ENSMLUG00000016022",0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0
"ENSMLUG00000016023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000016024",0,1,2,0,1,1,2,1,4,3,0,0,3,2,3,0,0,0
"ENSMLUG00000016026",0,1,1,1,0,0,1,1,6,0,1,0,2,0,5,2,0,1
"ENSMLUG00000016027",4,1,4,2,1,2,1,2,3,2,0,2,1,3,3,3,0,1
"ENSMLUG00000016028",4,2,2,5,1,2,5,4,4,2,5,2,4,1,2,1,2,4
"ENSMLUG00000016029",0,1,3,1,1,0,3,1,2,1,0,0,0,1,0,3,0,2
"ENSMLUG00000016031",3,1,0,1,0,1,1,0,0,0,0,2,2,1,0,0,0,0
"ENSMLUG00000016032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016033",5,0,5,2,1,0,0,1,4,4,0,0,3,3,15,4,0,0
"ENSMLUG00000016034",0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1
"ENSMLUG00000016036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016037",0,0,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0
"ENSMLUG00000016038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016039",0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0
"ENSMLUG00000016040",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000016041",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"ENSMLUG00000016042",1,0,0,1,1,1,0,0,1,1,2,1,1,0,0,0,1,1
"ENSMLUG00000016043",4,2,3,3,3,3,3,5,8,5,7,5,1,5,3,5,2,2
"ENSMLUG00000016045",2,4,5,2,2,3,3,3,1,2,2,3,3,0,3,6,2,2
"ENSMLUG00000016047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016051",1,1,2,4,1,0,1,2,3,1,1,1,2,1,1,1,2,0
"ENSMLUG00000016053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016057",3,1,8,3,2,0,4,2,4,3,1,0,0,0,3,4,0,0
"ENSMLUG00000016058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMLUG00000016059",7,2,14,6,1,1,1,2,8,6,2,0,1,4,4,7,0,4
"ENSMLUG00000016060",22,21,22,37,8,47,16,19,13,12,36,22,5,3,3,14,13,14
"ENSMLUG00000016062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000016063",0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,3,0,0
"ENSMLUG00000016064",3,1,5,5,0,0,3,0,6,1,0,2,2,0,4,2,0,1
"ENSMLUG00000016066",0,0,2,4,2,0,2,3,1,3,0,2,1,0,1,3,0,1
"ENSMLUG00000016067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016069",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016070",0,0,2,0,1,0,0,1,1,2,0,1,1,2,2,1,0,0
"ENSMLUG00000016071",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000016072",2,1,0,4,0,1,0,2,2,1,1,1,2,0,4,1,0,0
"ENSMLUG00000016073",4,0,0,5,2,0,0,2,2,2,3,0,1,1,3,6,1,1
"ENSMLUG00000016074",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000016075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016076",4,0,0,0,0,0,5,0,1,0,2,2,1,0,0,0,0,0
"ENSMLUG00000016077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016078",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016080",7,8,6,7,1,4,5,10,5,4,3,6,6,8,5,5,5,5
"ENSMLUG00000016081",2,0,3,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0
"ENSMLUG00000016082",2,0,1,2,0,2,0,0,3,0,0,2,1,1,3,3,0,1
"ENSMLUG00000016083",2,3,5,4,2,0,1,1,5,2,2,2,2,2,8,0,1,0
"ENSMLUG00000016085",2,2,7,4,1,2,1,0,8,2,4,0,4,6,4,6,3,5
"ENSMLUG00000016086",7,4,4,4,2,6,10,2,9,9,4,4,3,2,6,3,1,3
"ENSMLUG00000016087",6,2,12,7,7,3,7,5,11,19,7,2,10,5,14,14,3,2
"ENSMLUG00000016088",7,1,5,9,2,1,4,6,9,15,3,2,10,3,8,9,2,5
"ENSMLUG00000016089",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000016092",3,1,4,1,3,3,1,4,1,1,4,0,2,3,4,1,0,2
"ENSMLUG00000016094",2,1,1,2,1,2,2,2,0,0,0,1,1,3,0,1,3,0
"ENSMLUG00000016095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016096",0,1,2,2,2,1,3,0,5,1,1,0,2,1,1,0,2,0
"ENSMLUG00000016097",0,1,1,0,1,0,2,0,1,0,1,0,3,0,1,2,0,0
"ENSMLUG00000016098",0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,2,2
"ENSMLUG00000016099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016100",4,0,7,3,1,0,2,1,4,2,0,0,4,3,3,2,2,1
"ENSMLUG00000016101",1,0,1,2,0,0,1,0,0,2,2,1,0,0,2,0,0,0
"ENSMLUG00000016102",2,1,1,0,0,0,0,2,0,0,0,1,1,0,0,4,1,0
"ENSMLUG00000016103",30,11,21,28,20,16,20,11,40,26,16,13,27,15,24,32,16,18
"ENSMLUG00000016104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016105",4,0,1,11,1,0,2,0,2,4,0,1,1,3,7,1,0,1
"ENSMLUG00000016106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016107",1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
"ENSMLUG00000016108",2,2,3,4,0,1,0,0,2,4,1,0,3,0,0,1,1,1
"ENSMLUG00000016109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016112",0,0,3,0,1,0,0,0,3,0,1,0,2,0,2,1,0,1
"ENSMLUG00000016113",2,0,3,2,0,0,2,1,5,0,2,0,2,1,1,1,0,0
"ENSMLUG00000016114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016116",1,0,1,0,1,0,0,0,2,0,0,0,2,0,1,0,0,2
"ENSMLUG00000016118",0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,1,0,1
"ENSMLUG00000016119",2,3,6,0,1,1,1,1,3,4,3,2,2,1,5,2,0,1
"ENSMLUG00000016121",2,0,3,4,2,1,1,6,1,3,2,1,2,0,0,0,1,1
"ENSMLUG00000016122",1,0,1,1,0,0,0,1,3,1,1,0,0,2,2,2,0,0
"ENSMLUG00000016123",4,1,0,2,0,0,2,0,0,3,0,3,4,0,1,3,4,2
"ENSMLUG00000016124",0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016125",0,1,5,1,0,0,0,0,4,0,0,0,0,0,1,2,1,0
"ENSMLUG00000016127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016128",0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
"ENSMLUG00000016129",6,0,2,4,2,3,10,0,14,10,1,1,3,0,4,9,1,1
"ENSMLUG00000016130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016135",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016137",0,0,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0
"ENSMLUG00000016138",14,5,4,9,6,2,7,6,9,10,8,3,7,3,8,6,3,2
"ENSMLUG00000016139",4,5,5,7,6,5,2,6,4,6,8,7,3,7,14,11,3,3
"ENSMLUG00000016140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016141",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016143",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000016144",1,1,2,0,2,1,1,0,0,0,1,2,1,1,2,1,0,1
"ENSMLUG00000016146",2,0,0,0,0,0,1,1,0,2,1,1,1,2,2,1,0,0
"ENSMLUG00000016148",1,0,2,0,0,0,0,0,5,2,0,1,0,0,1,0,0,0
"ENSMLUG00000016149",31,17,36,18,16,12,20,12,38,24,17,20,19,16,31,23,19,19
"ENSMLUG00000016154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016155",2,1,2,1,1,1,1,2,5,2,0,0,0,0,4,4,0,2
"ENSMLUG00000016157",1,2,4,2,2,2,0,1,5,0,2,0,0,4,2,3,2,2
"ENSMLUG00000016158",1,3,9,3,3,1,3,0,10,2,4,4,0,2,4,2,3,4
"ENSMLUG00000016159",0,1,5,2,2,0,3,2,2,0,3,1,3,2,2,0,3,1
"ENSMLUG00000016160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016161",3,0,8,0,1,0,0,1,7,5,0,0,2,1,7,4,0,0
"ENSMLUG00000016163",1,0,2,0,0,0,4,2,6,1,0,1,0,0,2,0,0,0
"ENSMLUG00000016164",1,1,2,0,0,1,1,1,0,0,1,0,1,0,2,0,1,2
"ENSMLUG00000016165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016166",1,1,6,0,2,1,0,0,3,3,0,0,3,1,3,1,1,0
"ENSMLUG00000016168",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000016169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016170",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016171",3,2,1,6,4,0,1,2,2,3,1,3,3,2,0,1,0,0
"ENSMLUG00000016172",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMLUG00000016177",9,3,23,3,1,2,11,3,18,7,7,5,4,7,9,3,7,3
"ENSMLUG00000016178",5,4,2,3,0,1,1,3,2,8,0,1,0,4,6,1,1,0
"ENSMLUG00000016179",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ENSMLUG00000016181",0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"ENSMLUG00000016182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016184",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016186",0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2
"ENSMLUG00000016187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016188",1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"ENSMLUG00000016190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016191",1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000016192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016193",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016195",13,7,10,16,11,8,7,9,13,14,7,11,10,13,13,17,7,7
"ENSMLUG00000016196",2,0,1,0,2,0,0,1,0,1,0,0,2,0,3,2,0,0
"ENSMLUG00000016197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016199",1,0,0,0,4,0,0,0,2,0,2,1,0,0,0,1,0,0
"ENSMLUG00000016200",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000016201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016203",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"ENSMLUG00000016204",0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2
"ENSMLUG00000016205",2,0,1,4,4,0,0,0,1,3,0,0,1,1,1,1,1,0
"ENSMLUG00000016206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016209",3,0,5,2,1,0,2,1,4,2,0,0,1,1,7,2,0,0
"ENSMLUG00000016210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016211",2,0,0,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0
"ENSMLUG00000016212",2,1,1,2,1,0,2,0,2,6,1,1,3,0,11,1,0,0
"ENSMLUG00000016213",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"ENSMLUG00000016215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016216",2,0,0,1,0,0,1,5,3,2,2,1,0,2,1,1,3,2
"ENSMLUG00000016217",0,0,0,0,0,1,0,0,0,0,1,1,4,1,1,0,0,0
"ENSMLUG00000016218",8,6,11,10,2,0,7,4,15,11,9,7,5,4,14,6,3,4
"ENSMLUG00000016219",6,7,7,4,3,5,9,5,12,8,4,7,16,8,5,10,4,2
"ENSMLUG00000016220",3,2,1,1,0,1,5,4,3,0,2,2,1,2,0,0,4,2
"ENSMLUG00000016221",0,0,2,0,1,0,1,1,0,0,0,1,1,0,1,1,1,2
"ENSMLUG00000016222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016224",5,2,0,3,1,1,1,1,3,3,2,1,4,3,6,1,4,0
"ENSMLUG00000016225",3,3,8,3,2,2,6,1,10,5,4,2,3,0,5,6,3,6
"ENSMLUG00000016226",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"ENSMLUG00000016227",0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0
"ENSMLUG00000016228",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"ENSMLUG00000016229",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016232",0,4,7,4,0,4,3,0,2,2,1,4,0,3,2,2,1,1
"ENSMLUG00000016233",0,0,0,5,2,1,0,0,0,0,0,1,0,1,1,0,4,0
"ENSMLUG00000016234",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000016235",2,1,2,2,0,0,2,1,0,2,1,0,0,1,2,1,0,4
"ENSMLUG00000016236",3,1,7,3,0,1,4,2,5,1,0,1,1,3,3,0,0,0
"ENSMLUG00000016237",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"ENSMLUG00000016238",1,1,2,1,3,2,0,1,1,2,2,1,2,0,0,1,0,2
"ENSMLUG00000016239",0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0
"ENSMLUG00000016240",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
"ENSMLUG00000016241",1,3,1,4,0,2,0,1,1,1,0,1,0,1,0,1,2,1
"ENSMLUG00000016242",1,0,3,5,1,2,1,3,8,0,0,0,3,2,4,2,0,5
"ENSMLUG00000016244",1,0,6,0,1,1,0,2,4,1,1,0,0,1,1,4,0,2
"ENSMLUG00000016247",1,3,5,1,1,0,5,1,9,1,0,1,3,0,4,2,3,1
"ENSMLUG00000016248",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016249",0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1
"ENSMLUG00000016250",1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
"ENSMLUG00000016251",0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
"ENSMLUG00000016252",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000016253",3,5,4,3,1,2,2,1,3,4,5,3,1,5,4,3,0,0
"ENSMLUG00000016254",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"ENSMLUG00000016256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016257",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016259",4,0,1,0,1,0,1,2,0,2,1,0,1,0,0,0,0,3
"ENSMLUG00000016260",2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016261",3,0,3,2,2,0,3,1,2,1,1,3,0,2,1,3,0,1
"ENSMLUG00000016262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016263",0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0
"ENSMLUG00000016264",0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1,1
"ENSMLUG00000016265",0,4,6,2,1,3,0,1,5,4,1,4,2,2,2,3,3,0
"ENSMLUG00000016266",1,0,3,1,1,1,1,0,3,5,0,1,3,0,0,6,0,0
"ENSMLUG00000016268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000016269",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016270",1,4,1,3,3,2,0,2,0,5,0,1,1,2,3,0,1,2
"ENSMLUG00000016271",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016272",2,0,5,1,0,4,1,0,7,0,2,1,0,1,4,0,1,2
"ENSMLUG00000016273",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016275",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000016276",2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016277",5,4,7,5,3,0,2,0,5,4,1,1,1,2,0,6,2,2
"ENSMLUG00000016278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016279",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016280",2,1,2,1,0,0,2,0,0,2,1,0,0,1,1,0,3,1
"ENSMLUG00000016281",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000016283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016284",1,0,0,3,0,1,2,1,0,0,0,1,0,0,1,0,0,0
"ENSMLUG00000016285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016288",4,1,4,8,0,0,2,3,6,5,3,1,1,0,5,2,1,3
"ENSMLUG00000016289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016290",0,1,0,2,1,0,0,1,2,0,2,3,1,4,2,2,0,0
"ENSMLUG00000016291",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016294",0,3,1,2,0,0,2,1,0,0,0,0,3,0,2,6,0,0
"ENSMLUG00000016295",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000016297",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000016298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"ENSMLUG00000016299",0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0
"ENSMLUG00000016300",6,5,7,2,6,2,1,4,9,5,2,0,4,3,10,3,3,6
"ENSMLUG00000016301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016303",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016305",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000016306",5,4,3,2,3,4,5,2,6,6,0,7,2,4,2,3,5,0
"ENSMLUG00000016307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000016308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
