"","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000025387",0.810489231514312,0,0.835582704024672,0,1.04293880078582,1.13091239199964,1.04359599778951,2.25333530710916,0,0.849190664782476,0,0,1.97514328073537,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000025392",0,0,0,0.867749467094155,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000025396",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025399",0,0,1.67116540804934,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025400",0,1.05899018811452,0.835582704024672,0.867749467094155,0,0,1.04359599778951,0,3.20240758026376,0,0,1.9922398159335,1.97514328073537,2.00731524284835,0,2.02347755256925,0,1.25254379599948
"ENSMLUG00000025402",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025404",0,0,1.67116540804934,5.20649680256493,0,0,1.04359599778951,2.25333530710916,1.92144454815825,0.849190664782476,0,0,0.987571640367685,1.00365762142418,3.80603567200714,2.02347755256925,0,1.25254379599948
"ENSMLUG00000025406",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025411",3.24195692605725,0,4.17791352012336,4.33874733547077,3.12881640235747,0,2.08719199557902,1.12666765355458,3.20240758026376,3.39676265912991,0,0,1.97514328073537,1.00365762142418,0,0,0,0
"ENSMLUG00000025415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50508759199896
"ENSMLUG00000025417",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025419",0,0,0,0,2.08587760157164,1.13091239199964,0,0,0,0,0.962328252032639,2.98835972390025,0.987571640367685,3.01097286427253,3.80603567200714,1.01173877628463,1.18615992615249,2.50508759199896
"ENSMLUG00000025423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02347755256925,0,0
"ENSMLUG00000025426",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025429",0,0,0,1.73549893418831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025432",0,0,0.835582704024672,1.73549893418831,1.04293880078582,0,1.04359599778951,0,0.640481516052751,0.849190664782476,0,0,0,2.00731524284835,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000025433",0,0,0,0.867749467094155,0,0,0,0,0,0,0.962328252032639,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025434",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025435",1.62097846302862,0,0,0,0,0,2.08719199557902,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025440",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025446",0,0,1.67116540804934,0,0,0,2.08719199557902,0,0,0.849190664782476,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025447",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,1.00365762142418,0.761207134401429,0,3.55847977845747,0
"ENSMLUG00000025450",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0.987571640367685,0,0,0,1.18615992615249,0
"ENSMLUG00000025452",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025454",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025459",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,1.52241426880286,0,0,0
"ENSMLUG00000025461",0,0,0,1.73549893418831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025466",0,1.05899018811452,0,0.867749467094155,0,1.13091239199964,1.04359599778951,1.12666765355458,0,0,0,2.98835972390025,0,2.00731524284835,0,0,0,0
"ENSMLUG00000025468",0.810489231514312,0,0,0.867749467094155,0,0,0,0,0,3.39676265912991,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025470",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025471",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025473",1.62097846302862,0,0.835582704024672,0,0,0,2.08719199557902,0,1.92144454815825,0,0.962328252032639,0,4.93785820183842,0,0,2.02347755256925,2.37231985230498,0
"ENSMLUG00000025475",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025482",0.810489231514312,1.05899018811452,0.835582704024672,0.867749467094155,0,0,2.08719199557902,0,0.640481516052751,0,0.962328252032639,0,1.97514328073537,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000025486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025488",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000025493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025495",0,0,0,0,0,0,0,0,0,0,0,0,0,2.00731524284835,0,0,0,0
"ENSMLUG00000025497",0.810489231514312,0,0,1.73549893418831,0,0,0,0,0.640481516052751,0,0,0,0,0,1.52241426880286,0,0,0
"ENSMLUG00000025500",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025501",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000025515",3.24195692605725,3.17697056434356,1.67116540804934,1.73549893418831,3.12881640235747,3.39273717599892,5.21797998894755,3.38000296066373,5.76433364447476,5.09514398869486,0.962328252032639,0.996119907966749,7.90057312294148,7.02560334996923,4.56724280640857,7.08217143399239,14.2339191138299,6.26271897999741
"ENSMLUG00000025517",0.810489231514312,0,1.67116540804934,0,0,2.26182478399928,0,0,0.640481516052751,0,0,0,0.987571640367685,0,0.761207134401429,2.02347755256925,0,5.01017518399793
"ENSMLUG00000025522",0,1.05899018811452,0.835582704024672,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025524",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025525",0,0,0,0,0,0,0,1.12666765355458,0,0,1.92465650406528,0,0,0,0,0,0,0
"ENSMLUG00000025526",34.0405477236011,36.0056663958937,21.7251503046415,30.3712313482954,32.3311028243605,46.3674080719852,35.4822639248433,47.3200414492923,15.371556385266,28.8724826026042,65.4383211382195,32.8719569629027,39.5028656147074,50.1828810712088,41.8663923920786,36.4225959462466,47.4463970460996,46.3441204519808
"ENSMLUG00000025531",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000025536",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025539",0.810489231514312,3.17697056434356,2.50674811207402,0.867749467094155,3.12881640235747,7.91638674399748,0,4.50667061421831,0,0.849190664782476,0.962328252032639,0.996119907966749,1.97514328073537,3.01097286427253,0,0,0,2.50508759199896
"ENSMLUG00000025543",153.182464756205,206.503086682332,127.844153715775,190.904882760714,272.2070270051,256.717112983918,176.367723626427,255.753557356889,133.860636855025,191.067899576057,294.472445121988,216.158020028785,183.688325108389,279.016818755921,140.823319864264,229.66470221661,289.423021981208,294.347792059878
"ENSMLUG00000025544",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025554",0,3.17697056434356,0,1.73549893418831,3.12881640235747,1.13091239199964,4.17438399115804,3.38000296066373,0,2.54757199434743,6.73629776422847,5.97671944780049,1.97514328073537,5.01828810712088,0,2.02347755256925,1.18615992615249,3.75763138799845
"ENSMLUG00000025557",0,1.05899018811452,0,1.73549893418831,0,0,0,0,1.2809630321055,0,0,0.996119907966749,0,0,0.761207134401429,0,2.37231985230498,0
"ENSMLUG00000025559",14306.7559146906,18274.9936762923,6921.13153743636,16451.6621466381,18680.0768608749,18423.6937780661,15478.615839214,27636.0308740402,7819.63882948804,22029.704225787,30121.8366168736,29394.5023641908,13880.3194053678,20671.3323708523,9937.55913961065,13998.4177086741,15369.0741631578,14401.748566402
"ENSMLUG00000025560",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000025564",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025574",1.62097846302862,0,3.34233081609869,1.73549893418831,3.12881640235747,3.39273717599892,2.08719199557902,1.12666765355458,0,0.849190664782476,1.92465650406528,0,3.95028656147074,1.00365762142418,3.04482853760571,1.01173877628463,3.55847977845747,2.50508759199896
"ENSMLUG00000025577",0,0,0,0,0,0,0,0,2.56192606421101,0,0,0,0,0,2.28362140320429,0,0,0
"ENSMLUG00000025578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025580",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025582",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025583",0.810489231514312,0,0,0,1.04293880078582,0,0,3.38000296066373,0,0,0.962328252032639,1.9922398159335,0,2.00731524284835,0,1.01173877628463,0,0
"ENSMLUG00000025584",0,0,0,0,1.04293880078582,0,0,4.50667061421831,0,0,0,0.996119907966749,0,3.01097286427253,0,0,0,0
"ENSMLUG00000025585",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025586",2.43146769454294,0,1.67116540804934,0.867749467094155,4.17175520314329,1.13091239199964,5.21797998894755,1.12666765355458,1.2809630321055,1.69838132956495,0.962328252032639,3.984479631867,1.97514328073537,3.01097286427253,3.04482853760571,1.01173877628463,1.18615992615249,0
"ENSMLUG00000025587",0.810489231514312,0,0,0,1.04293880078582,0,0,0,0,1.69838132956495,0,0,0,0,2.28362140320429,0,0,0
"ENSMLUG00000025600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025602",1.62097846302862,1.05899018811452,0.835582704024672,0,0,0,0,0,0.640481516052751,1.69838132956495,0.962328252032639,0.996119907966749,2.96271492110305,1.00365762142418,2.28362140320429,0,0,0
"ENSMLUG00000025608",1.62097846302862,0,0,0,0,0,0,1.12666765355458,0.640481516052751,0.849190664782476,0,0,0,2.00731524284835,0,0,1.18615992615249,0
"ENSMLUG00000025611",0,0,0.835582704024672,0,1.04293880078582,0,0,1.12666765355458,0,1.69838132956495,0.962328252032639,0.996119907966749,0,2.00731524284835,0.761207134401429,0,0,2.50508759199896
"ENSMLUG00000025612",2.43146769454294,2.11798037622904,1.67116540804934,0,2.08587760157164,1.13091239199964,1.04359599778951,2.25333530710916,0.640481516052751,2.54757199434743,1.92465650406528,0,2.96271492110305,6.02194572854505,1.52241426880286,0,1.18615992615249,1.25254379599948
"ENSMLUG00000025615",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025620",0,0,0,0,1.04293880078582,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000025624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50508759199896
"ENSMLUG00000025631",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025634",1.62097846302862,3.17697056434356,0.835582704024672,0.867749467094155,3.12881640235747,1.13091239199964,4.17438399115804,4.50667061421831,1.92144454815825,2.54757199434743,0.962328252032639,3.984479631867,1.97514328073537,3.01097286427253,0.761207134401429,0,2.37231985230498,0
"ENSMLUG00000025637",0.810489231514312,3.17697056434356,2.50674811207402,1.73549893418831,1.04293880078582,2.26182478399928,2.08719199557902,0,1.2809630321055,0,0,0,0,1.00365762142418,3.80603567200714,0,0,0
"ENSMLUG00000025640",0.810489231514312,0,0,0,0,0,0,0,1.2809630321055,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025644",0,0,0.835582704024672,0,0,0,0,0,1.2809630321055,0,0.962328252032639,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025648",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000025649",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025653",0,0,0,0,1.04293880078582,1.13091239199964,1.04359599778951,2.25333530710916,0,0,0,0,0,0,0,0,0,2.50508759199896
"ENSMLUG00000025655",0,1.05899018811452,0,0.867749467094155,0,0,0,3.38000296066373,0,0.849190664782476,0,0,0,0,0.761207134401429,0,2.37231985230498,0
"ENSMLUG00000025659",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025663",2.43146769454294,0,0,0.867749467094155,1.04293880078582,2.26182478399928,3.13078799336853,1.12666765355458,0.640481516052751,2.54757199434743,2.88698475609792,0,0.987571640367685,1.00365762142418,6.08965707521143,2.02347755256925,2.37231985230498,3.75763138799845
"ENSMLUG00000025664",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025665",0,0,0,0,0,2.26182478399928,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025672",0,0,0.835582704024672,0,2.08587760157164,1.13091239199964,0,1.12666765355458,0.640481516052751,0,0,0,2.96271492110305,0,0,0,0,0
"ENSMLUG00000025673",0,1.05899018811452,0,0,0,0,0,2.25333530710916,0,0,1.92465650406528,0,0,0,0,1.01173877628463,2.37231985230498,1.25254379599948
"ENSMLUG00000025676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025680",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025683",0.810489231514312,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0,1.97514328073537,3.01097286427253,0,0,0,0
"ENSMLUG00000025684",0,0,0,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025686",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,2.00731524284835,0,0,0,0
"ENSMLUG00000025692",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025693",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025695",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025700",0,3.17697056434356,0,0,1.04293880078582,0,0,0,0,0,0,0,0.987571640367685,0,0.761207134401429,0,0,0
"ENSMLUG00000025701",0,0,2.50674811207402,0,0,0,0,0,1.92144454815825,0,0.962328252032639,0,0.987571640367685,0,0.761207134401429,0,0,0
"ENSMLUG00000025702",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025707",0,0,0.835582704024672,0,0,0,2.08719199557902,0,0,0.849190664782476,0,0,3.95028656147074,0,0.761207134401429,5.05869388142313,0,0
"ENSMLUG00000025709",0,0,1.67116540804934,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025713",0,0,0,0,3.12881640235747,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025716",1.62097846302862,0,2.50674811207402,2.60324840128246,0,0,0,1.12666765355458,1.2809630321055,0,0,2.98835972390025,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025722",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025723",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025725",0,0,0,2.60324840128246,0,0,0,0,0,0,0,0,0,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000025726",18.6412523248292,8.47192150491617,21.7251503046415,17.3549893418831,7.30057160550076,6.78547435199784,14.6103439690531,1.12666765355458,14.0905933531605,11.0394786421722,5.77396951219584,8.96507917170074,25.6768626495598,7.02560334996923,16.7465569568314,14.1643428679848,21.3508786707448,13.7779817559943
"ENSMLUG00000025736",0,0,0,0,2.08587760157164,0,0,0,0,0,0,2.98835972390025,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025737",0.810489231514312,0,0,0,2.08587760157164,0,0,0,0,0,1.92465650406528,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025738",0,0,0,1.73549893418831,0,2.26182478399928,0,1.12666765355458,1.2809630321055,0.849190664782476,0.962328252032639,0,1.97514328073537,0,1.52241426880286,1.01173877628463,0,2.50508759199896
"ENSMLUG00000025739",16.2097846302862,20.1208135741759,14.2049059684194,23.4292356115422,26.0734700196456,29.4037221919906,15.6539399668426,56.3333826777289,5.76433364447476,24.6265292786918,44.2670995935014,23.906877791202,15.801146245883,31.1133862641494,21.31379976324,22.2582530782618,24.9093584492023,11.2728941639953
"ENSMLUG00000025741",0,0,0,0,0,1.13091239199964,0,1.12666765355458,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025742",0,0,0,0,0,0,2.08719199557902,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025743",1.62097846302862,0,0,0.867749467094155,0,0,2.08719199557902,0,0.640481516052751,0.849190664782476,1.92465650406528,1.9922398159335,0.987571640367685,1.00365762142418,0,0,0,2.50508759199896
"ENSMLUG00000025751",0.810489231514312,2.11798037622904,1.67116540804934,3.47099786837662,3.12881640235747,3.39273717599892,3.13078799336853,4.50667061421831,1.92144454815825,5.09514398869486,0,2.98835972390025,1.97514328073537,3.01097286427253,2.28362140320429,0,5.93079963076245,3.75763138799845
"ENSMLUG00000025756",0,0,0,0.867749467094155,0,0,0,0,1.2809630321055,0,0.962328252032639,0.996119907966749,0.987571640367685,0,0,1.01173877628463,0,2.50508759199896
"ENSMLUG00000025767",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,1.25254379599948
"ENSMLUG00000025768",0.810489231514312,0,1.67116540804934,0,0,0,0,1.12666765355458,1.2809630321055,1.69838132956495,1.92465650406528,0.996119907966749,0,0,0.761207134401429,1.01173877628463,4.74463970460996,2.50508759199896
"ENSMLUG00000025769",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025783",0.810489231514312,3.17697056434356,0,0.867749467094155,0,1.13091239199964,0,0,1.92144454815825,2.54757199434743,1.92465650406528,0.996119907966749,0.987571640367685,0,0,4.04695510513851,1.18615992615249,2.50508759199896
"ENSMLUG00000025784",0,0,0,0,1.04293880078582,0,0,0,0,0,1.92465650406528,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025786",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025789",0.810489231514312,2.11798037622904,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0.962328252032639,2.98835972390025,2.96271492110305,0,0.761207134401429,5.05869388142313,3.55847977845747,5.01017518399793
"ENSMLUG00000025790",3.24195692605725,3.17697056434356,0.835582704024672,0.867749467094155,0,0,0,0,0,0.849190664782476,0,0,0,1.00365762142418,0,0,1.18615992615249,0
"ENSMLUG00000025793",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025794",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025796",4.05244615757156,1.05899018811452,0.835582704024672,0.867749467094155,1.04293880078582,1.13091239199964,0,1.12666765355458,0,0,0,1.9922398159335,1.97514328073537,3.01097286427253,0,5.05869388142313,0,3.75763138799845
"ENSMLUG00000025800",0,0,1.67116540804934,0,2.08587760157164,1.13091239199964,1.04359599778951,1.12666765355458,0.640481516052751,0,0.962328252032639,0.996119907966749,0,1.00365762142418,0,2.02347755256925,0,2.50508759199896
"ENSMLUG00000025802",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,2.50508759199896
"ENSMLUG00000025805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025809",4.05244615757156,2.11798037622904,1.67116540804934,2.60324840128246,3.12881640235747,6.78547435199784,3.13078799336853,7.88667357488205,1.92144454815825,3.39676265912991,5.77396951219584,2.98835972390025,2.96271492110305,0,2.28362140320429,2.02347755256925,0,2.50508759199896
"ENSMLUG00000025810",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025813",0,0,0,0,0,0,0,1.12666765355458,0.640481516052751,0.849190664782476,0.962328252032639,0.996119907966749,1.97514328073537,0,1.52241426880286,3.03521632885388,0,0
"ENSMLUG00000025814",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025816",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025820",0.810489231514312,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025822",0.810489231514312,0,0,1.73549893418831,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025824",0.810489231514312,1.05899018811452,0,0.867749467094155,0,1.13091239199964,1.04359599778951,0,0.640481516052751,2.54757199434743,0,0,0.987571640367685,0,2.28362140320429,1.01173877628463,3.55847977845747,0
"ENSMLUG00000025825",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025827",0,0,0,0,0,0,0,0,1.92144454815825,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025828",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025829",0.810489231514312,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025830",0,0,0,0,0,0,2.08719199557902,0,0,0,1.92465650406528,0.996119907966749,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025831",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025832",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0.761207134401429,2.02347755256925,0,0
"ENSMLUG00000025833",0,0,0,0,0,0,0,0,1.2809630321055,0,0,0,0,0,0,2.02347755256925,0,0
"ENSMLUG00000025836",0,1.05899018811452,0,0,0,2.26182478399928,0,0,0,0,0.962328252032639,0.996119907966749,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025838",3.24195692605725,0,2.50674811207402,2.60324840128246,1.04293880078582,1.13091239199964,6.26157598673706,2.25333530710916,7.68577819263302,0.849190664782476,0.962328252032639,2.98835972390025,0,2.00731524284835,4.56724280640857,1.01173877628463,0,3.75763138799845
"ENSMLUG00000025840",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025847",1.62097846302862,1.05899018811452,0,0.867749467094155,1.04293880078582,0,0,1.12666765355458,0.640481516052751,0.849190664782476,0.962328252032639,0,2.96271492110305,2.00731524284835,2.28362140320429,4.04695510513851,0,2.50508759199896
"ENSMLUG00000025853",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,1.97514328073537,0,1.52241426880286,0,0,0
"ENSMLUG00000025857",1.62097846302862,2.11798037622904,0,0.867749467094155,0,0,3.13078799336853,0,1.92144454815825,0.849190664782476,1.92465650406528,2.98835972390025,1.97514328073537,1.00365762142418,2.28362140320429,0,0,1.25254379599948
